Player,Team,#,Nation,Minutes,Goals,Assists,Penalty Shoot on Goal,Penalty Shoot,Total Shoot,Shoot on Target,Yellow Cards,Red Cards,Touches,Dribbles,Tackles,Blocks,Expected Goals (xG),Non-Penalty xG (npxG),Expected Assists (xAG),Shot-Creating Actions,Goal-Creating Actions,Passes Completed,Passes Attempted,Pass Completion %,Progressive Passes,Carries,Progressive Carries,Dribble Attempts,Successful Dribbles,Date,Age,TeamShots,TeamxG,TeamPassAccuracy,TeamDribbles,TeamProgression,DaysSinceLastMatch,RollingAvgGoals,Position_WB,Position_CM,Position_DM,Position_RB,Position_GK,Position_RW,Position_AM,Position_FW,Position_LB,Position_CB,Position_LW,Position_LM,Position_RM
124,12,10,4,7,0,0,0,0,0,0,0,0,4,0,0,1,0.0,0.0,0.0,0,0,4,4,100.0,1,2,0,0,0,29,27.723287671232878,17,2.1,87.7125,20,15,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
124,12,10,4,1,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,4,4,100.0,0,5,0,0,0,36,27.742465753424657,9,1.7000000000000002,86.9625,15,23,7,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
124,12,10,4,7,0,0,0,0,1,0,0,0,8,1,0,1,0.1,0.1,0.0,0,0,4,5,80.0,1,5,2,0,0,44,27.764383561643836,7,0.7000000000000001,85.53125,15,18,8,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
124,12,10,4,8,0,0,0,0,0,0,0,0,9,1,0,0,0.0,0.0,0.0,1,0,7,8,87.5,1,8,0,0,0,64,27.81917808219178,14,1.6,82.3125,11,20,20,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0
125,9,17,6,61,0,0,0,0,0,0,0,0,12,0,0,2,0.0,0.0,0.0,0,0,2,3,66.7,0,0,0,0,0,1,30.041095890410958,3,0.2,63.864285714285714,16,8,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
125,9,17,6,90,0,0,0,0,0,0,0,0,53,1,2,1,0.0,0.0,0.1,2,0,37,46,80.4,1,29,0,0,0,9,30.063013698630137,14,1.8,77.825,21,19,8,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
125,9,17,6,90,0,0,0,0,1,0,0,0,35,1,0,2,0.0,0.0,0.0,1,0,20,25,80.0,0,20,0,0,0,16,30.08219178082192,9,1.8,72.95333333333333,17,9,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
126,7,32,0,63,0,0,0,0,0,0,0,0,35,1,2,1,0.0,0.0,0.0,0,0,20,27,74.1,1,23,0,0,0,0,24.052054794520547,10,0.4,77.734375,24,17,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
126,7,32,0,68,1,0,0,0,2,1,0,0,62,1,0,1,0.5,0.5,0.0,1,0,48,53,90.6,5,37,2,3,0,8,24.073972602739726,18,1.8,82.76666666666667,14,16,8,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0
126,7,32,0,71,0,0,0,0,2,0,0,0,40,1,1,0,0.2,0.2,0.0,2,0,35,37,94.6,3,25,0,0,0,15,24.09315068493151,9,0.9,84.1875,11,14,7,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0
126,7,32,0,72,0,1,0,0,3,0,0,0,44,3,1,3,0.2,0.2,0.3,5,1,27,29,93.1,4,29,4,2,0,29,24.13150684931507,21,1.6,75.34375,30,22,14,0.25,0,0,0,0,0,0,1,0,0,0,0,0,0
126,7,32,0,83,1,0,0,0,3,1,0,0,37,3,0,0,0.4,0.4,0.0,3,1,25,28,89.3,7,26,5,1,0,36,24.15068493150685,22,2.5,80.625,19,27,7,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0
126,7,32,0,87,0,0,0,0,2,0,0,0,59,1,0,0,0.2,0.2,0.1,4,0,47,51,92.2,9,46,4,1,0,43,24.16986301369863,13,1.2,79.35,7,29,7,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0
126,7,32,0,26,0,0,0,0,0,0,0,0,23,1,0,0,0.0,0.0,0.0,1,1,20,22,90.9,1,18,0,1,1,50,24.18904109589041,11,2.5,85.50625,23,19,7,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1
126,7,32,0,79,0,0,0,0,0,0,1,0,44,1,1,0,0.0,0.0,0.0,1,0,28,35,80.0,3,30,1,0,0,64,24.22739726027397,9,1.7,80.56666666666666,18,20,14,0.2,0,0,0,0,0,1,1,0,0,0,0,0,0
126,7,32,0,78,0,1,0,0,2,0,0,0,55,2,0,0,0.3,0.3,0.1,5,2,44,46,95.7,2,41,1,2,1,71,24.246575342465754,14,1.2,81.975,16,13,7,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0
126,7,32,0,81,0,0,0,0,2,1,0,0,71,2,1,0,0.2,0.2,0.2,7,0,61,64,95.3,14,52,6,1,0,80,24.27123287671233,26,1.5,81.025,15,36,9,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
126,7,32,0,88,1,0,0,0,2,1,0,0,60,1,1,2,0.2,0.2,0.1,6,2,42,48,87.5,10,37,7,4,3,85,24.284931506849315,17,1.7,82.8625,16,27,5,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0
127,12,23,4,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,26,37,70.3,0,28,0,0,0,1,31.958904109589042,15,2.2,80.2875,24,23,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
127,12,23,4,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,33,40,82.5,0,27,0,0,0,8,31.97808219178082,11,1.2,77.6625,22,16,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
127,12,23,4,90,0,0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,31,38,81.6,0,23,0,1,1,15,31.997260273972604,10,1.5,76.71875,17,17,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
127,12,23,4,90,0,0,0,0,0,0,1,0,23,0,0,0,0.0,0.0,0.0,0,0,20,22,90.9,0,17,0,0,0,29,32.032876712328765,17,2.1,87.7125,20,15,14,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
127,12,23,4,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,26,30,86.7,0,23,0,0,0,36,32.05205479452055,9,1.7000000000000002,86.9625,15,23,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
127,12,23,4,90,0,0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,31,38,81.6,0,21,0,0,0,44,32.07397260273972,7,0.7000000000000001,85.53125,15,18,8,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
127,12,23,4,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,27,35,77.1,0,23,0,0,0,51,32.09315068493151,11,0.4,80.48571428571428,12,21,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
127,12,23,4,90,0,0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,29,33,87.9,0,20,0,0,0,64,32.12876712328767,14,1.6,82.3125,11,20,13,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
127,12,23,4,90,0,0,0,0,0,0,0,0,55,0,0,0,0.0,0.0,0.0,1,0,40,52,76.9,0,29,0,0,0,71,32.14794520547945,18,1.8,78.325,11,18,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
127,12,23,4,90,0,0,0,0,0,0,0,0,44,0,0,0,0.0,0.0,0.0,1,0,33,42,78.6,0,31,0,0,0,79,32.16986301369863,12,1.9,78.8,19,13,8,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
127,12,23,4,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,28,33,84.8,0,25,0,0,0,85,32.18630136986302,12,1.5,78.08125,16,14,6,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0
128,4,26,37,8,0,0,0,0,2,2,0,0,4,0,0,1,0.1,0.1,0.0,2,0,1,1,100.0,1,1,0,0,0,29,27.34794520547945,18,1.8,68.95,14,12,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
128,4,26,37,15,0,0,0,0,1,0,0,0,4,0,0,0,0.0,0.0,0.0,1,0,3,3,100.0,1,2,0,0,0,36,27.367123287671234,19,0.9,80.8625,20,15,7,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
128,4,26,37,15,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.1,1,0,3,4,75.0,1,4,1,0,0,45,27.39178082191781,14,1.3,74.49333333333334,20,16,9,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
128,4,26,37,17,0,0,0,0,2,0,0,0,9,0,0,0,0.4,0.4,0.0,0,0,2,5,40.0,1,7,0,0,0,50,27.405479452054795,19,2.0,75.1625,22,20,5,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
128,4,26,37,9,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,2,6,33.3,1,4,2,1,1,64,27.443835616438356,12,1.6,71.45,16,27,14,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
128,4,26,37,63,0,0,0,0,2,0,1,0,23,1,0,0,0.1,0.1,0.0,0,0,8,11,72.7,2,10,0,2,0,71,27.463013698630135,10,0.1,77.65,17,18,7,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
128,4,26,37,14,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,3,5,60.0,0,5,1,1,0,78,27.482191780821918,12,2.3,78.79333333333334,16,19,7,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
128,4,26,37,15,0,0,0,0,1,0,0,0,5,0,0,0,0.1,0.1,0.0,0,0,0,2,0.0,0,2,0,0,0,85,27.5013698630137,15,2.6,68.0375,16,21,7,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
129,16,8,4,90,0,0,0,0,3,1,0,0,67,2,0,0,0.2,0.2,0.0,3,0,47,56,83.9,4,44,0,0,0,2,23.586301369863016,10,0.9,85.51333333333334,20,16,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0
129,16,8,4,90,0,0,0,0,0,0,0,0,65,4,0,1,0.0,0.0,0.1,4,0,43,59,72.9,4,39,2,2,1,9,23.605479452054794,14,1.7999999999999998,84.06875,14,26,7,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0
129,16,8,4,90,0,0,0,0,0,0,0,0,92,3,0,1,0.0,0.0,0.0,1,0,65,79,82.3,3,43,0,0,0,16,23.624657534246577,13,2.4,82.55,13,23,7,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0
129,16,8,4,83,0,0,0,0,0,0,0,0,55,1,1,1,0.0,0.0,0.2,3,1,41,46,89.1,6,33,1,2,0,36,23.67945205479452,12,2.3000000000000003,83.99375,19,24,20,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
129,16,8,4,78,0,0,0,0,0,0,1,0,43,3,0,0,0.0,0.0,0.6,2,1,25,33,75.8,3,15,1,3,1,43,23.698630136986303,14,4.199999999999999,75.9375,22,14,7,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
129,16,8,4,80,0,0,0,0,1,1,0,0,57,1,1,3,0.1,0.1,0.1,3,0,37,47,78.7,11,22,0,1,1,51,23.720547945205478,22,2.4,82.14375,14,39,8,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
129,16,8,4,38,0,0,0,0,0,0,0,0,25,1,0,1,0.0,0.0,0.0,1,0,18,22,81.8,3,13,1,0,0,65,23.75890410958904,12,0.9,85.6375,12,24,14,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
129,16,8,4,19,0,0,0,0,0,0,0,0,15,2,0,0,0.0,0.0,0.1,1,0,8,10,80.0,0,9,0,0,0,72,23.778082191780822,17,1.7,82.18666666666667,12,22,7,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
129,16,8,4,21,0,0,0,0,1,0,0,0,16,1,0,0,0.1,0.1,0.0,1,1,10,15,66.7,1,8,1,0,0,79,23.797260273972604,12,1.0,79.14285714285714,20,16,7,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
129,16,8,4,23,0,1,0,0,0,0,0,0,22,3,0,0,0.0,0.0,0.1,2,1,14,18,77.8,0,6,2,0,0,86,23.816438356164383,17,1.7,81.58,18,23,7,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
130,14,17,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,80.69999999999999,0,0,0,0,0,78,18.5013698630137,19,2.3000000000000003,79.20625,18,23,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
131,19,9,38,90,1,0,0,0,2,2,1,0,12,0,0,0,0.3,0.3,0.0,1,1,3,8,37.5,2,8,0,1,1,2,24.076712328767123,11,0.7,82.39166666666667,16,41,0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0
131,19,9,38,89,3,0,1,1,6,3,0,0,20,0,0,0,1.8,1.0,0.0,1,1,7,10,70.0,0,6,2,3,2,8,24.09315068493151,13,3.3,88.81875,14,27,6,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0
131,19,9,38,90,3,0,0,0,5,4,0,0,19,2,0,0,1.7,1.7,0.1,3,0,8,12,66.7,1,12,3,1,0,15,24.112328767123287,23,3.0,88.85333333333332,15,39,7,2.3333333333333335,0,0,0,0,0,0,0,1,0,0,0,0,0
131,19,9,38,90,2,0,0,0,6,4,0,0,22,0,0,0,1.1,1.1,0.0,1,0,6,11,54.5,0,11,0,3,0,29,24.15068493150685,18,2.2,87.271875,12,25,14,2.25,0,0,0,0,0,0,0,1,0,0,0,0,0
131,19,9,38,90,1,0,0,0,6,5,0,0,18,0,0,1,0.9,0.9,0.0,1,0,4,7,57.1,0,7,0,1,0,37,24.172602739726027,33,2.1,88.06,10,59,8,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0
131,19,9,38,90,0,0,0,0,5,2,0,0,31,0,0,0,0.4,0.4,0.1,4,0,10,15,66.7,0,16,0,2,1,43,24.18904109589041,16,1.0,82.04285714285713,15,31,6,1.8,0,0,0,0,0,0,0,1,0,0,0,0,0
131,19,9,38,90,0,0,0,0,4,2,0,0,24,0,1,1,0.2,0.2,0.3,4,1,8,14,57.1,0,12,1,2,1,50,24.208219178082192,20,1.6,84.57,10,31,7,1.2,0,0,0,0,0,0,0,1,0,0,0,0,0
131,19,9,38,90,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,1,0,6,8,75.0,1,8,0,1,0,65,24.24931506849315,22,1.6,85.97857142857143,14,65,15,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0
131,19,9,38,90,1,0,0,0,8,3,0,0,16,0,0,0,2.3,2.3,0.0,0,0,5,6,83.3,0,10,1,0,0,71,24.265753424657536,22,3.0,89.57692307692308,12,38,6,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0
131,19,9,38,90,0,0,0,0,5,2,0,0,18,0,0,1,0.9,0.9,0.0,1,0,5,7,71.4,0,10,0,0,0,78,24.284931506849315,18,1.5,84.55384615384615,14,31,7,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0
131,19,9,38,90,1,0,0,0,7,3,1,0,21,0,0,0,1.4,1.4,0.0,3,1,9,12,75.0,1,7,2,0,0,85,24.304109589041097,15,2.3,84.29230769230769,12,24,7,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0
132,18,53,0,5,0,0,0,0,0,0,0,0,7,0,0,1,0.0,0.0,0.0,0,0,3,5,60.0,1,4,1,1,1,30,17.487671232876714,7,0.9,71.3,21,12,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
132,18,53,0,6,0,0,0,0,1,1,0,0,8,0,0,0,0.0,0.0,0.1,1,0,6,6,100.0,1,6,2,2,1,43,17.523287671232875,35,4.800000000000001,84.54285714285713,19,39,13,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0
132,18,53,0,10,0,0,0,0,0,0,0,0,12,0,0,1,0.0,0.0,0.0,0,0,8,10,80.0,0,5,0,0,0,64,17.58082191780822,6,0.6,74.94666666666667,16,14,21,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0
132,18,53,0,6,0,0,0,0,0,0,0,0,5,0,0,1,0.0,0.0,0.0,0,0,2,3,66.7,0,2,0,0,0,72,17.602739726027398,9,1.0,74.35333333333332,17,19,8,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
132,18,53,0,30,0,0,0,0,1,0,0,0,8,1,0,1,0.0,0.0,0.0,0,0,6,6,100.0,0,7,1,0,0,78,17.61917808219178,10,1.0,81.6,17,15,6,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0
133,17,5,24,90,0,0,0,0,1,1,0,0,58,2,1,2,0.0,0.0,0.0,0,0,34,42,81.0,2,28,0,2,0,2,31.221917808219178,9,1.8,70.89375,19,16,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
133,17,5,24,90,0,0,0,0,0,0,0,0,45,1,2,1,0.0,0.0,0.0,0,0,34,39,87.2,0,28,0,0,0,9,31.24109589041096,8,0.5,77.42666666666668,10,11,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
133,17,5,24,90,0,0,0,0,0,0,1,0,48,2,3,1,0.0,0.0,0.0,0,0,30,34,88.2,2,27,1,1,0,15,31.257534246575343,20,2.8000000000000003,81.69333333333334,17,20,6,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
133,17,5,24,90,0,0,0,0,3,2,0,0,83,6,1,0,0.2,0.2,0.0,1,0,64,68,94.1,1,42,0,0,0,29,31.295890410958904,8,0.8,78.79333333333334,20,12,14,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
133,17,5,24,90,0,0,0,0,0,0,0,0,67,4,0,4,0.0,0.0,0.0,0,0,45,52,86.5,2,22,0,0,0,36,31.315068493150687,6,0.8,76.33999999999999,27,10,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
133,17,5,24,90,0,0,0,0,0,0,0,0,87,2,1,0,0.0,0.0,0.0,3,0,70,79,88.6,5,47,0,0,0,43,31.334246575342465,8,0.3,73.61538461538461,25,18,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
133,17,5,24,90,1,0,0,0,3,2,0,0,48,2,2,1,0.2,0.2,0.0,2,0,25,35,71.4,0,16,0,2,1,50,31.353424657534248,18,4.2,75.53666666666666,16,17,7,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0
133,17,5,24,90,1,0,0,0,1,1,0,0,85,4,2,1,0.5,0.5,0.1,2,0,63,68,92.6,3,53,0,0,0,64,31.39178082191781,8,1.0,77.85333333333332,15,17,14,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
133,17,5,24,90,0,0,0,0,0,0,0,0,112,0,0,0,0.0,0.0,0.4,3,0,88,103,85.4,3,63,0,0,0,71,31.410958904109588,19,4.0,73.77142857142857,8,19,7,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
133,17,5,24,90,0,0,0,0,0,0,0,0,53,1,1,4,0.0,0.0,0.0,0,0,25,35,71.4,6,15,0,2,1,80,31.435616438356163,5,0.6,70.09375,16,8,9,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
133,17,5,24,90,0,0,0,0,0,0,0,0,63,0,2,2,0.0,0.0,0.1,4,0,40,54,74.1,2,29,0,1,1,85,31.44931506849315,12,1.5,69.98,11,10,5,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0
134,5,28,27,6,0,0,0,0,1,0,0,0,2,0,0,0,0.1,0.1,0.0,0,0,1,1,100.0,0,1,0,0,0,29,19.90684931506849,21,1.7000000000000002,80.5,19,28,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
134,5,28,27,9,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,87.5,0,0,0,0,0,37,19.92876712328767,14,0.9,80.18666666666667,12,35,8,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0
134,5,28,27,10,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,3,4,75.0,1,2,0,0,0,43,19.945205479452056,15,1.0,81.83125,16,16,6,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
134,5,28,27,59,0,0,0,0,0,0,0,0,20,1,0,1,0.0,0.0,0.0,0,0,7,13,53.8,0,9,0,0,0,64,20.0,10,1.2000000000000002,76.75,25,8,21,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
134,5,28,27,18,1,0,0,0,1,1,0,0,5,0,0,1,0.1,0.1,0.0,0,0,2,2,100.0,0,4,1,0,0,71,20.019178082191782,19,1.3,77.225,17,21,7,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0
134,5,28,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,87.5,0,0,0,0,0,78,20.03835616438356,13,0.9,83.16875,18,19,7,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0
135,4,9,8,71,0,0,0,0,3,2,0,0,23,1,0,2,0.8,0.8,0.0,1,0,6,11,54.5,1,10,1,2,1,9,24.887671232876713,16,2.1,70.93125,21,16,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
135,4,9,8,65,0,0,0,0,1,0,0,0,14,0,0,0,0.2,0.2,0.0,2,0,7,9,77.8,1,9,0,1,0,15,24.904109589041095,17,2.4,74.38125,26,22,6,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
135,4,9,8,67,0,0,0,1,2,0,0,0,16,0,0,0,0.9,0.1,0.2,3,0,4,7,57.1,0,8,0,1,0,29,24.942465753424656,18,1.8,68.95,14,12,14,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
135,4,9,8,75,0,0,0,0,2,0,0,0,16,2,0,1,0.0,0.0,0.3,3,0,8,10,80.0,1,8,1,1,0,36,24.96164383561644,19,0.9,80.8625,20,15,7,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0
135,4,9,8,75,1,0,0,0,2,2,0,0,20,0,0,1,0.4,0.4,0.0,2,0,11,14,78.6,1,12,0,0,0,45,24.986301369863014,14,1.3,74.49333333333334,20,16,9,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0
135,4,9,8,80,0,0,0,0,3,0,0,0,15,1,0,0,0.1,0.1,0.1,3,0,4,9,44.4,1,12,1,1,0,50,25.0,19,2.0,75.1625,22,20,5,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0
135,4,9,8,81,0,0,0,0,1,0,0,0,19,0,0,0,0.0,0.0,0.0,3,1,7,11,63.6,0,12,0,3,2,64,25.035616438356165,12,1.6,71.45,16,27,14,0.2,0,0,0,0,0,0,0,1,0,0,0,0,0
135,4,9,8,27,1,0,0,0,1,1,0,0,8,0,0,0,0.0,0.0,0.0,1,0,3,5,60.0,0,7,1,0,0,71,25.054794520547944,10,0.1,77.65,17,18,7,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0
135,4,9,8,76,1,0,0,0,2,2,0,0,13,0,0,0,0.5,0.5,0.0,0,0,6,8,75.0,0,6,1,0,0,78,25.073972602739726,12,2.3,78.79333333333334,16,19,7,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0
135,4,9,8,90,1,0,0,0,1,1,0,0,23,0,0,2,1.0,1.0,0.1,4,1,8,14,57.1,0,11,2,2,2,85,25.09315068493151,15,2.6,68.0375,16,21,7,0.6,0,0,0,0,0,0,0,1,0,0,0,0,0
136,12,4,0,90,0,0,0,0,1,0,0,0,54,1,1,0,0.1,0.1,0.0,1,0,41,45,91.1,2,32,0,0,0,1,26.81917808219178,15,2.2,80.2875,24,23,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
136,12,4,0,90,0,0,0,0,0,0,0,0,53,2,1,1,0.0,0.0,0.0,1,0,44,47,93.6,1,31,0,0,0,8,26.838356164383562,11,1.2,77.6625,22,16,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
136,12,4,0,90,0,0,0,0,0,0,0,0,46,0,0,1,0.0,0.0,0.0,0,0,30,33,90.9,1,20,0,1,0,15,26.85753424657534,10,1.5,76.71875,17,17,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
136,12,4,0,90,0,0,0,0,0,0,0,0,80,2,0,0,0.0,0.0,0.0,0,0,67,72,93.1,4,52,1,0,0,29,26.895890410958906,17,2.1,87.7125,20,15,14,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
136,12,4,0,90,1,0,0,0,1,1,0,0,66,2,1,0,0.2,0.2,0.0,1,0,56,59,94.9,10,50,3,2,1,36,26.915068493150685,9,1.7000000000000002,86.9625,15,23,7,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0
136,12,4,0,90,0,0,0,0,0,0,0,0,84,0,0,1,0.0,0.0,0.0,1,1,72,77,93.5,6,59,4,0,0,44,26.936986301369863,7,0.7000000000000001,85.53125,15,18,8,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0
136,12,4,0,11,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,10,10,100.0,2,10,0,0,0,51,26.956164383561642,11,0.4,80.48571428571428,12,21,7,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0
136,12,4,0,90,0,0,0,0,1,1,0,0,73,2,1,0,0.1,0.1,0.1,3,0,59,67,88.1,3,57,0,1,1,71,27.008219178082193,18,1.8,78.325,11,18,20,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0
136,12,4,0,90,0,0,0,0,0,0,0,0,50,2,1,1,0.0,0.0,0.0,0,0,39,42,92.9,2,22,0,2,2,79,27.03013698630137,12,1.9,78.8,19,13,8,0.2,0,0,0,1,0,0,0,0,0,1,0,0,0
136,12,4,0,90,0,0,0,0,0,0,0,0,45,2,1,0,0.0,0.0,0.0,1,0,31,36,86.1,1,22,0,1,0,85,27.046575342465754,12,1.5,78.08125,16,14,6,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0
137,9,5,39,27,0,0,0,0,1,0,0,1,13,0,0,0,0.0,0.0,0.0,0,0,9,11,81.8,1,6,0,0,0,1,32.66027397260274,3,0.2,63.864285714285714,16,8,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0
137,9,5,39,90,1,0,0,0,2,1,0,0,64,0,1,0,0.1,0.1,0.0,0,0,43,51,84.3,2,40,0,0,0,30,32.73972602739726,14,1.5,83.425,14,26,29,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0
137,9,5,39,90,0,0,0,0,2,0,0,0,96,0,2,0,0.4,0.4,0.0,1,0,82,90,91.1,4,68,0,0,0,36,32.75616438356165,16,1.4,84.35,9,15,6,0.3333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0
137,9,5,39,90,0,0,0,0,1,0,1,0,58,1,1,1,0.1,0.1,0.0,0,0,35,51,68.6,2,33,0,0,0,43,32.775342465753425,10,1.6,79.99285714285715,15,14,7,0.25,0,0,0,0,0,0,0,0,0,1,0,0,0
137,9,5,39,90,0,0,0,0,0,0,1,0,79,2,1,0,0.0,0.0,0.0,0,0,66,74,89.2,8,57,0,0,0,50,32.794520547945204,13,2.1,84.03999999999999,25,28,7,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0
137,9,5,39,90,0,0,0,0,1,0,0,0,91,5,0,2,0.1,0.1,0.2,4,0,64,79,81.0,8,62,3,0,0,64,32.83287671232877,21,2.0,76.2625,25,27,14,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0
